"id-from","entity-from-name","id-to","entity-to-name","year","sector","oof-bundle","channel","value"
"EU","European Union","LK","Sri Lanka",2009,"other","oof-grant","unspecified",19922701
"ofid","OFID","LK","Sri Lanka",2009,"banking-and-business","oof-grant","unspecified",15730422
"asdb","AsDB","LK","Sri Lanka",2010,"infrastructure","oof-grant","public-sector-recipient",135753502
"asdb","AsDB","LK","Sri Lanka",2010,"agriculture-and-food-security","oof-grant","public-sector-recipient",3382563
"asdb","AsDB","LK","Sri Lanka",2010,"governance-and-security","oof-grant","public-sector-recipient",2642381
"asdb","AsDB","LK","Sri Lanka",2010,"water-and-sanitation","oof-grant","public-sector-recipient",3064800
"asdb","AsDB","LK","Sri Lanka",2010,"humanitarian","oof-grant","public-sector-recipient",20477431
"asdb","AsDB","LK","Sri Lanka",2010,"banking-and-business","oof-grant","public-sector-recipient",41543289
"AU","Australia","LK","Sri Lanka",2010,"other","oof-export-credit","unspecified",3693618
"asdb","AsDB","LK","Sri Lanka",2011,"infrastructure","oof-grant","public-sector-recipient",157468249
"asdb","AsDB","LK","Sri Lanka",2011,"agriculture-and-food-security","oof-grant","public-sector-recipient",1095458
"asdb","AsDB","LK","Sri Lanka",2011,"humanitarian","oof-grant","public-sector-recipient",3675025
"asdb","AsDB","LK","Sri Lanka",2011,"governance-and-security","oof-grant","public-sector-recipient",2938567
"asdb","AsDB","LK","Sri Lanka",2011,"water-and-sanitation","oof-grant","public-sector-recipient",3637386
"asdb","AsDB","LK","Sri Lanka",2011,"education","oof-grant","public-sector-recipient",461488
"AU","Australia","LK","Sri Lanka",2011,"other","oof-export-credit","unspecified",2750821
"asdb","AsDB","LK","Sri Lanka",2012,"agriculture-and-food-security","oof-grant","public-sector-recipient",4777432
"asdb","AsDB","LK","Sri Lanka",2012,"governance-and-security","oof-grant","public-sector-recipient",11742286
"asdb","AsDB","LK","Sri Lanka",2012,"water-and-sanitation","oof-grant","public-sector-recipient",7254626
"asdb","AsDB","LK","Sri Lanka",2012,"education","oof-grant","public-sector-recipient",2012606
"asdb","AsDB","LK","Sri Lanka",2012,"other","oof-grant","other",7500000
"asdb","AsDB","LK","Sri Lanka",2012,"infrastructure","oof-grant","public-sector-recipient",198778699
"AU","Australia","LK","Sri Lanka",2012,"other","oof-export-credit","unspecified",2654393
"AU","Australia","LK","Sri Lanka",2012,"industry-and-trade","oof-export-credit","unspecified",114469
"EU","European Union","LK","Sri Lanka",2012,"banking-and-business","oof-grant","unspecified",31372820
"ibrd","IBRD","LK","Sri Lanka",2012,"governance-and-security","oof-grant","unspecified",607800
"ibrd","IBRD","LK","Sri Lanka",2012,"environment","oof-grant","unspecified",1924700
"asdb","AsDB","LK","Sri Lanka",2013,"agriculture-and-food-security","oof-grant","public-sector-recipient",6087286
"asdb","AsDB","LK","Sri Lanka",2013,"education","oof-grant","public-sector-recipient",21316992
"asdb","AsDB","LK","Sri Lanka",2013,"governance-and-security","oof-grant","public-sector-recipient",7785692
"asdb","AsDB","LK","Sri Lanka",2013,"other","oof-grant","other",7492967
"asdb","AsDB","LK","Sri Lanka",2013,"infrastructure","oof-grant","public-sector-recipient",167300971
"asdb","AsDB","LK","Sri Lanka",2013,"other","oof-grant","public-sector-recipient",333687
"asdb","AsDB","LK","Sri Lanka",2013,"water-and-sanitation","oof-grant","public-sector-recipient",5881480
"AU","Australia","LK","Sri Lanka",2013,"industry-and-trade","oof-export-credit","unspecified",3086491
"AU","Australia","LK","Sri Lanka",2013,"other","oof-export-credit","unspecified",1985044
"BE","Belgium","LK","Sri Lanka",2013,"other","oof-grant","unspecified",9667468
"ibrd","IBRD","LK","Sri Lanka",2013,"governance-and-security","oof-grant","public-sector-recipient",7700697
"ibrd","IBRD","LK","Sri Lanka",2013,"environment","oof-grant","public-sector-recipient",24385541
"ofid","OFID","LK","Sri Lanka",2013,"infrastructure","oof-grant","unspecified",173659
"ofid","OFID","LK","Sri Lanka",2013,"banking-and-business","oof-grant","unspecified",5400336
"AU","Australia","ex-yugoslavia","States Ex-Yugoslavia unspecified",2006,"other","oof-export-credit","unspecified",6624376
"AU","Australia","ex-yugoslavia","States Ex-Yugoslavia unspecified",2007,"other","oof-export-credit","unspecified",5807120
"US","USA","ex-yugoslavia","States Ex-Yugoslavia unspecified",2008,"other","oof-grant","unspecified",4232416
"ofid","OFID","SD","Sudan",2009,"banking-and-business","oof-grant","unspecified",3146084
"ofid","OFID","SD","Sudan",2009,"agriculture-and-food-security","oof-grant","unspecified",778791
"ofid","OFID","SD","Sudan",2010,"banking-and-business","oof-grant","unspecified",5192911
"ofid","OFID","SD","Sudan",2010,"other","oof-grant","unspecified",25964556
"ofid","OFID","SD","Sudan",2011,"agriculture-and-food-security","oof-grant","unspecified",1613382
"ofid","OFID","SD","Sudan",2011,"industry-and-trade","oof-grant","unspecified",15537109
"ofid","OFID","SD","Sudan",2011,"banking-and-business","oof-grant","unspecified",4880611
"islamic-dev-bank","Islamic Dev Bank","SD","Sudan",2012,"other","oof-grant","unspecified",32052260
"ofid","OFID","SD","Sudan",2012,"agriculture-and-food-security","oof-grant","unspecified",10534710
"ofid","OFID","SD","Sudan",2013,"industry-and-trade","oof-grant","unspecified",1659444
"idb","IDB","SR","Suriname",2009,"education","oof-grant","unspecified",207045
"idb","IDB","SR","Suriname",2009,"health","oof-grant","unspecified",735393
"idb","IDB","SR","Suriname",2009,"infrastructure","oof-grant","unspecified",11938228
"idb","IDB","SR","Suriname",2009,"governance-and-security","oof-grant","unspecified",1288785
"idb","IDB","SR","Suriname",2010,"governance-and-security","oof-grant","public-sector-recipient",2501763
"idb","IDB","SR","Suriname",2010,"infrastructure","oof-grant","public-sector-recipient",20285832
"idb","IDB","SR","Suriname",2010,"health","oof-grant","public-sector-recipient",741432
"idb","IDB","SR","Suriname",2010,"education","oof-grant","public-sector-recipient",2660286
"idb","IDB","SR","Suriname",2010,"industry-and-trade","oof-grant","public-sector-recipient",1222384
"idb","IDB","SR","Suriname",2010,"other-social-services","oof-grant","public-sector-recipient",311575
"idb","IDB","SR","Suriname",2011,"education","oof-grant","public-sector-recipient",2936208
"idb","IDB","SR","Suriname",2011,"infrastructure","oof-grant","public-sector-recipient",3182785
"idb","IDB","SR","Suriname",2011,"governance-and-security","oof-grant","public-sector-recipient",20324053
"idb","IDB","SR","Suriname",2011,"other-social-services","oof-grant","public-sector-recipient",1395463
"idb","IDB","SR","Suriname",2011,"banking-and-business","oof-grant","public-sector-recipient",39044886
"idb","IDB","SR","Suriname",2011,"industry-and-trade","oof-grant","public-sector-recipient",983908
"idb","IDB","SR","Suriname",2011,"water-and-sanitation","oof-grant","public-sector-recipient",610076
"idb","IDB","SR","Suriname",2011,"health","oof-grant","public-sector-recipient",470960
"idb","IDB","SR","Suriname",2012,"infrastructure","oof-grant","public-sector-recipient",19754629
"idb","IDB","SR","Suriname",2012,"industry-and-trade","oof-grant","public-sector-recipient",141554
"idb","IDB","SR","Suriname",2012,"other-social-services","oof-grant","public-sector-recipient",2208064
"idb","IDB","SR","Suriname",2012,"education","oof-grant","public-sector-recipient",1728826
"idb","IDB","SR","Suriname",2012,"governance-and-security","oof-grant","public-sector-recipient",25875131
"islamic-dev-bank","Islamic Dev Bank","SR","Suriname",2012,"other","oof-grant","unspecified",134470
"idb","IDB","SR","Suriname",2013,"infrastructure","oof-grant","public-sector-recipient",9990623
"idb","IDB","SR","Suriname",2013,"water-and-sanitation","oof-grant","other",460738
"idb","IDB","SR","Suriname",2013,"banking-and-business","oof-grant","public-sector-recipient",49953114
"idb","IDB","SR","Suriname",2013,"governance-and-security","oof-grant","other",2684340
"idb","IDB","SR","Suriname",2013,"education","oof-grant","other",6364806
"idb","IDB","SR","Suriname",2013,"governance-and-security","oof-grant","public-sector-recipient",19981246
"idb","IDB","SR","Suriname",2013,"infrastructure","oof-grant","other",17727541
"idb","IDB","SR","Suriname",2013,"other-social-services","oof-grant","other",2810062
"ofid","OFID","SR","Suriname",2013,"infrastructure","oof-grant","unspecified",2815697
"afdb","AfDB","SZ","Swaziland",2006,"agriculture-and-food-security","oof-grant","public-sector-unknown",1892982
"afdb","AfDB","SZ","Swaziland",2006,"infrastructure","oof-grant","public-sector-unknown",19635818
"afdb","AfDB","SZ","Swaziland",2007,"agriculture-and-food-security","oof-grant","public-sector-unknown",2303382
"afdb","AfDB","SZ","Swaziland",2007,"infrastructure","oof-grant","public-sector-unknown",6961971
"EU","European Union","SZ","Swaziland",2007,"other","oof-grant","unspecified",15635106
"afdb","AfDB","SZ","Swaziland",2008,"agriculture-and-food-security","oof-grant","unspecified",959991
"afdb","AfDB","SZ","Swaziland",2008,"infrastructure","oof-grant","unspecified",13376
"EU","European Union","SZ","Swaziland",2008,"other","oof-grant","unspecified",2806601
"afdb","AfDB","SZ","Swaziland",2009,"agriculture-and-food-security","oof-grant","public-sector-unknown",6652531
"EU","European Union","SZ","Swaziland",2009,"other","oof-grant","unspecified",5193757
"afdb","AfDB","SZ","Swaziland",2010,"agriculture-and-food-security","oof-grant","public-sector-recipient",4446841
"afdb","AfDB","SZ","Swaziland",2011,"agriculture-and-food-security","oof-grant","public-sector-recipient",2218996
"afdb","AfDB","SZ","Swaziland",2012,"agriculture-and-food-security","oof-grant","public-sector-recipient",206021
"ibrd","IBRD","SZ","Swaziland",2012,"health","oof-grant","unspecified",647177
"ibrd","IBRD","SZ","Swaziland",2012,"governance-and-security","oof-grant","unspecified",379607
"ibrd","IBRD","SZ","Swaziland",2012,"other","oof-grant","unspecified",445626
"ibrd","IBRD","SZ","Swaziland",2012,"other-social-services","oof-grant","unspecified",142063
"ibrd","IBRD","SZ","Swaziland",2013,"health","oof-grant","public-sector-recipient",1405378
"ibrd","IBRD","SZ","Swaziland",2013,"governance-and-security","oof-grant","public-sector-recipient",1047022
"ibrd","IBRD","SZ","Swaziland",2013,"other-social-services","oof-grant","public-sector-recipient",308498
"ibrd","IBRD","SZ","Swaziland",2013,"other","oof-grant","public-sector-recipient",1229113
"EU","European Union","SY","Syria",2006,"other","oof-grant","unspecified",115001147
"EU","European Union","SY","Syria",2007,"other","oof-grant","unspecified",174307600
"EU","European Union","SY","Syria",2008,"other","oof-grant","unspecified",123300428
"EU","European Union","SY","Syria",2009,"other","oof-grant","unspecified",293845881
"ofid","OFID","SY","Syria",2009,"infrastructure","oof-grant","unspecified",33588610
"EU","European Union","SY","Syria",2010,"other","oof-grant","unspecified",97134231
"ofid","OFID","SY","Syria",2010,"banking-and-business","oof-grant","unspecified",3372173
"ofid","OFID","SY","Syria",2011,"banking-and-business","oof-grant","unspecified",3044663
"islamic-dev-bank","Islamic Dev Bank","SY","Syria",2012,"other","oof-grant","unspecified",15681050
"CA","Canada","SY","Syria",2013,"other","oof-export-credit","unspecified",2002952
"ebrd","EBRD","TJ","Tajikistan",2009,"banking-and-business","oof-grant","other",15929001
"ebrd","EBRD","TJ","Tajikistan",2009,"industry-and-trade","oof-grant","public-sector-unknown",3397329
"ebrd","EBRD","TJ","Tajikistan",2009,"infrastructure","oof-grant","other",2463707
"ebrd","EBRD","TJ","Tajikistan",2009,"industry-and-trade","oof-grant","other",2734594
"ebrd","EBRD","TJ","Tajikistan",2010,"industry-and-trade","oof-grant","other",3794067
"ebrd","EBRD","TJ","Tajikistan",2010,"agriculture-and-food-security","oof-grant","other",4460592
"ebrd","EBRD","TJ","Tajikistan",2010,"banking-and-business","oof-grant","other",5200271
"ebrd","EBRD","TJ","Tajikistan",2010,"water-and-sanitation","oof-grant","public-sector-recipient",357375
"ebrd","EBRD","TJ","Tajikistan",2010,"infrastructure","oof-grant","public-sector-recipient",609278
"ebrd","EBRD","TJ","Tajikistan",2011,"agriculture-and-food-security","oof-grant","other",5097195
"ebrd","EBRD","TJ","Tajikistan",2011,"water-and-sanitation","oof-grant","public-sector-recipient",3975336
"ebrd","EBRD","TJ","Tajikistan",2011,"industry-and-trade","oof-grant","other",1264626
"ebrd","EBRD","TJ","Tajikistan",2011,"banking-and-business","oof-grant","other",11010534
"BE","Belgium","TJ","Tajikistan",2012,"banking-and-business","oof-grant","unspecified",199490
"ebrd","EBRD","TJ","Tajikistan",2012,"banking-and-business","oof-grant","other",26567126
"ebrd","EBRD","TJ","Tajikistan",2012,"water-and-sanitation","oof-grant","public-sector-recipient",1911311
"ebrd","EBRD","TJ","Tajikistan",2012,"industry-and-trade","oof-grant","other",6581773
"ebrd","EBRD","TJ","Tajikistan",2012,"infrastructure","oof-grant","other",2815032
"ebrd","EBRD","TJ","Tajikistan",2013,"banking-and-business","oof-grant","other",11322875
"ebrd","EBRD","TJ","Tajikistan",2013,"industry-and-trade","oof-grant","other",411152
"ebrd","EBRD","TJ","Tajikistan",2013,"infrastructure","oof-grant","public-sector-recipient",97733
"ebrd","EBRD","TJ","Tajikistan",2013,"water-and-sanitation","oof-grant","public-sector-recipient",5554326
"EU","European Union","TZ","Tanzania",2008,"other","oof-grant","unspecified",7489721
"FI","Finland","TZ","Tanzania",2008,"infrastructure","oof-grant","unspecified",1859302
"FR","France","TZ","Tanzania",2008,"banking-and-business","oof-grant","unspecified",33921372
"FI","Finland","TZ","Tanzania",2009,"banking-and-business","oof-grant","unspecified",1085834
"FR","France","TZ","Tanzania",2009,"banking-and-business","oof-grant","unspecified",2135367
"US","USA","TZ","Tanzania",2009,"banking-and-business","oof-grant","unspecified",11882318
"FI","Finland","TZ","Tanzania",2010,"banking-and-business","oof-grant","unspecified",1450745
"FR","France","TZ","Tanzania",2010,"banking-and-business","oof-grant","unspecified",165421
"FR","France","TZ","Tanzania",2011,"banking-and-business","oof-grant","unspecified",7152645
"BE","Belgium","TZ","Tanzania",2012,"industry-and-trade","oof-grant","unspecified",598787
"BE","Belgium","TZ","Tanzania",2012,"infrastructure","oof-grant","unspecified",22699
"BE","Belgium","TZ","Tanzania",2012,"banking-and-business","oof-grant","unspecified",35806
"FR","France","TZ","Tanzania",2012,"banking-and-business","oof-grant","unspecified",5096134
"US","USA","TZ","Tanzania",2012,"infrastructure","oof-grant","unspecified",1400000
"afdb","AfDB","TZ","Tanzania",2013,"banking-and-business","oof-grant","other",408387
"BE","Belgium","TZ","Tanzania",2013,"other","oof-grant","unspecified",4167483
"EU","European Union","TZ","Tanzania",2013,"banking-and-business","oof-grant","multilateral",32843656
"FI","Finland","TZ","Tanzania",2013,"banking-and-business","oof-grant","unspecified",282776
"FR","France","TZ","Tanzania",2013,"banking-and-business","oof-grant","unspecified",15418616
"GB","United Kingdom","TZ","Tanzania",2013,"infrastructure","oof-grant","unspecified",1427419
"US","USA","TZ","Tanzania",2013,"infrastructure","oof-grant","unspecified",2364639
"AU","Australia","TH","Thailand",2006,"other","oof-export-credit","unspecified",7105995
"AU","Australia","TH","Thailand",2006,"other-social-services","oof-export-credit","unspecified",1919567
"ibrd","IBRD","TH","Thailand",2006,"infrastructure","oof-grant","unspecified",36156645
"KR","South Korea","TH","Thailand",2006,"infrastructure","oof-grant","unspecified",4877733
"KR","South Korea","TH","Thailand",2006,"other","oof-grant","unspecified",2243757
"AU","Australia","TH","Thailand",2007,"governance-and-security","oof-export-credit","unspecified",3990977
"AU","Australia","TH","Thailand",2007,"other","oof-export-credit","unspecified",4590823
"ibrd","IBRD","TH","Thailand",2007,"infrastructure","oof-grant","unspecified",2286397
"KR","South Korea","TH","Thailand",2007,"other","oof-grant","unspecified",4946091
"AU","Australia","TH","Thailand",2008,"other","oof-export-credit","unspecified",3851669
"AU","Australia","TH","Thailand",2008,"other-social-services","oof-export-credit","unspecified",1262472
"AU","Australia","TH","Thailand",2008,"industry-and-trade","oof-export-credit","unspecified",988139
"ibrd","IBRD","TH","Thailand",2008,"infrastructure","oof-grant","unspecified",1657059
"JP","Japan","TH","Thailand",2008,"other","oof-grant","unspecified",33241601
"KR","South Korea","TH","Thailand",2008,"industry-and-trade","oof-grant","unspecified",2491097
"AU","Australia","TH","Thailand",2009,"governance-and-security","oof-export-credit","unspecified",1162768
"AU","Australia","TH","Thailand",2009,"industry-and-trade","oof-export-credit","unspecified",2863008
"AU","Australia","TH","Thailand",2009,"other","oof-export-credit","unspecified",6399103
"ibrd","IBRD","TH","Thailand",2009,"infrastructure","oof-grant","unspecified",13434365
"KR","South Korea","TH","Thailand",2009,"other","oof-grant","unspecified",3449
"KR","South Korea","TH","Thailand",2009,"infrastructure","oof-grant","unspecified",3845464
"KR","South Korea","TH","Thailand",2009,"industry-and-trade","oof-grant","unspecified",11175881
"AU","Australia","TH","Thailand",2010,"industry-and-trade","oof-export-credit","unspecified",1422703
"AU","Australia","TH","Thailand",2010,"governance-and-security","oof-export-credit","unspecified",1397327
"AU","Australia","TH","Thailand",2010,"other","oof-export-credit","unspecified",6159069
"AU","Australia","TH","Thailand",2010,"other-social-services","oof-export-credit","unspecified",45864
"ibrd","IBRD","TH","Thailand",2010,"infrastructure","oof-grant","unspecified",5528721
"KR","South Korea","TH","Thailand",2010,"infrastructure","oof-grant","unspecified",2945391
"KR","South Korea","TH","Thailand",2010,"industry-and-trade","oof-grant","unspecified",6627131
"KR","South Korea","TH","Thailand",2010,"other","oof-grant","unspecified",1570178
"asdb","AsDB","TH","Thailand",2011,"banking-and-business","oof-grant","public-sector-recipient",97612215
"AU","Australia","TH","Thailand",2011,"other","oof-export-credit","unspecified",2869622
"AU","Australia","TH","Thailand",2011,"education","oof-export-credit","unspecified",52456
"AU","Australia","TH","Thailand",2011,"other-social-services","oof-export-credit","unspecified",121942
"AU","Australia","TH","Thailand",2011,"industry-and-trade","oof-export-credit","unspecified",1637641
"ibrd","IBRD","TH","Thailand",2011,"infrastructure","oof-grant","unspecified",1244261
"KR","South Korea","TH","Thailand",2011,"infrastructure","oof-grant","unspecified",4269293
"KR","South Korea","TH","Thailand",2011,"industry-and-trade","oof-grant","unspecified",30679337
"asdb","AsDB","TH","Thailand",2012,"infrastructure","oof-grant","public-sector-recipient",10856706
"asdb","AsDB","TH","Thailand",2012,"banking-and-business","oof-grant","public-sector-recipient",2e+08
"asdb","AsDB","TH","Thailand",2012,"other","oof-grant","other",62520816
"AU","Australia","TH","Thailand",2012,"education","oof-export-credit","unspecified",156917
"AU","Australia","TH","Thailand",2012,"other-social-services","oof-export-credit","unspecified",674201
"AU","Australia","TH","Thailand",2012,"other","oof-export-credit","unspecified",3463955
"AU","Australia","TH","Thailand",2012,"industry-and-trade","oof-export-credit","unspecified",1453002
"ibrd","IBRD","TH","Thailand",2012,"general-budget-support","oof-grant","unspecified",33825000
"ibrd","IBRD","TH","Thailand",2012,"banking-and-business","oof-grant","unspecified",17425000
"ibrd","IBRD","TH","Thailand",2012,"infrastructure","oof-grant","unspecified",16749
"ibrd","IBRD","TH","Thailand",2012,"governance-and-security","oof-grant","unspecified",51250000
"KR","South Korea","TH","Thailand",2012,"infrastructure","oof-grant","unspecified",3500000
"KR","South Korea","TH","Thailand",2012,"industry-and-trade","oof-grant","unspecified",28600000
"asdb","AsDB","TH","Thailand",2013,"other","oof-grant","other",204541517
"asdb","AsDB","TH","Thailand",2013,"infrastructure","oof-grant","public-sector-recipient",3522694
"AU","Australia","TH","Thailand",2013,"other-social-services","oof-export-credit","unspecified",53555
"AU","Australia","TH","Thailand",2013,"governance-and-security","oof-export-credit","unspecified",901755
"AU","Australia","TH","Thailand",2013,"industry-and-trade","oof-export-credit","unspecified",3654497
"AU","Australia","TH","Thailand",2013,"other","oof-export-credit","unspecified",3861137
"CA","Canada","TH","Thailand",2013,"governance-and-security","oof-export-credit","unspecified",506134
"ibrd","IBRD","TH","Thailand",2013,"banking-and-business","oof-grant","public-sector-recipient",152431943
"ibrd","IBRD","TH","Thailand",2013,"general-budget-support","oof-grant","public-sector-recipient",295897271
"ibrd","IBRD","TH","Thailand",2013,"infrastructure","oof-grant","public-sector-recipient",-111955
"ibrd","IBRD","TH","Thailand",2013,"governance-and-security","oof-grant","public-sector-recipient",448329214
"KR","South Korea","TH","Thailand",2013,"infrastructure","oof-grant","unspecified",11039736
"KR","South Korea","TH","Thailand",2013,"industry-and-trade","oof-grant","unspecified",36195338
"AU","Australia","TL","Timor-Leste",2006,"other","oof-export-credit","unspecified",386339
"AU","Australia","TL","Timor-Leste",2007,"governance-and-security","oof-export-credit","unspecified",1022823
"AU","Australia","TL","Timor-Leste",2008,"other","oof-export-credit","unspecified",1294354
"AU","Australia","TL","Timor-Leste",2009,"other","oof-export-credit","unspecified",2584866
"AU","Australia","TL","Timor-Leste",2010,"other","oof-export-credit","unspecified",6797573
"AU","Australia","TL","Timor-Leste",2011,"other","oof-export-credit","unspecified",1851444
"asdb","AsDB","TL","Timor-Leste",2012,"infrastructure","oof-grant","public-sector-recipient",9512
"AU","Australia","TL","Timor-Leste",2012,"other","oof-export-credit","unspecified",1902407
"asdb","AsDB","TL","Timor-Leste",2013,"infrastructure","oof-grant","public-sector-recipient",4090161
"AU","Australia","TL","Timor-Leste",2013,"other","oof-export-credit","unspecified",1679186
"FR","France","TG","Togo",2008,"other","oof-grant","unspecified",134419076
"US","USA","TG","Togo",2011,"infrastructure","oof-grant","unspecified",22689722
"afdb","AfDB","TG","Togo",2012,"infrastructure","oof-grant","other",12151146
"BE","Belgium","TG","Togo",2012,"banking-and-business","oof-grant","unspecified",1112848
"ofid","OFID","TG","Togo",2012,"infrastructure","oof-grant","unspecified",5598972
"afdb","AfDB","TG","Togo",2013,"infrastructure","oof-grant","other",6235048
"BE","Belgium","TG","Togo",2013,"other","oof-grant","unspecified",738186
"ofid","OFID","TG","Togo",2013,"infrastructure","oof-grant","unspecified",2219916
"AU","Australia","TO","Tonga",2006,"other","oof-export-credit","unspecified",547138
"AU","Australia","TO","Tonga",2007,"other","oof-export-credit","unspecified",153045
"AU","Australia","TO","Tonga",2007,"governance-and-security","oof-export-credit","unspecified",342964
"AU","Australia","TO","Tonga",2008,"other","oof-export-credit","unspecified",185974
"AU","Australia","TO","Tonga",2009,"other","oof-export-credit","unspecified",446506
"AU","Australia","TO","Tonga",2010,"other","oof-export-credit","unspecified",425683
"AU","Australia","TO","Tonga",2011,"other","oof-export-credit","unspecified",780617
"AU","Australia","TO","Tonga",2012,"other","oof-export-credit","unspecified",998026
"AU","Australia","TO","Tonga",2013,"other","oof-export-credit","unspecified",339597
"ibrd","IBRD","TT","Trinidad and Tobago",2006,"health","oof-grant","unspecified",5436635
"ibrd","IBRD","TT","Trinidad and Tobago",2006,"infrastructure","oof-grant","unspecified",1389854
"AU","Australia","TT","Trinidad and Tobago",2007,"governance-and-security","oof-export-credit","unspecified",1020265
"EU","European Union","TT","Trinidad and Tobago",2007,"other","oof-grant","unspecified",4733978
"ibrd","IBRD","TT","Trinidad and Tobago",2007,"infrastructure","oof-grant","unspecified",863770
"ibrd","IBRD","TT","Trinidad and Tobago",2007,"health","oof-grant","unspecified",6300932
"AU","Australia","TT","Trinidad and Tobago",2008,"other","oof-export-credit","unspecified",455322
"EU","European Union","TT","Trinidad and Tobago",2008,"other","oof-grant","unspecified",2879467
"ibrd","IBRD","TT","Trinidad and Tobago",2008,"health","oof-grant","unspecified",1084167
"AU","Australia","TT","Trinidad and Tobago",2009,"other","oof-export-credit","unspecified",1346309
"EU","European Union","TT","Trinidad and Tobago",2009,"other","oof-grant","unspecified",656306
"ibrd","IBRD","TT","Trinidad and Tobago",2009,"health","oof-grant","unspecified",2221187
"idb","IDB","TT","Trinidad and Tobago",2009,"other-social-services","oof-grant","unspecified",9985988
"idb","IDB","TT","Trinidad and Tobago",2009,"other","oof-grant","unspecified",84345
"idb","IDB","TT","Trinidad and Tobago",2009,"health","oof-grant","unspecified",8175573
"idb","IDB","TT","Trinidad and Tobago",2009,"governance-and-security","oof-grant","unspecified",669444
"idb","IDB","TT","Trinidad and Tobago",2009,"education","oof-grant","unspecified",9009104
"AU","Australia","TT","Trinidad and Tobago",2010,"other","oof-export-credit","unspecified",716634
"ibrd","IBRD","TT","Trinidad and Tobago",2010,"health","oof-grant","unspecified",4492049
"idb","IDB","TT","Trinidad and Tobago",2010,"industry-and-trade","oof-grant","public-sector-recipient",124733
"idb","IDB","TT","Trinidad and Tobago",2010,"other-social-services","oof-grant","public-sector-recipient",1424734
"idb","IDB","TT","Trinidad and Tobago",2010,"governance-and-security","oof-grant","public-sector-recipient",105466667
"idb","IDB","TT","Trinidad and Tobago",2010,"industry-and-trade","oof-grant","other",35020
"idb","IDB","TT","Trinidad and Tobago",2010,"health","oof-grant","public-sector-recipient",7875424
"idb","IDB","TT","Trinidad and Tobago",2010,"education","oof-grant","public-sector-recipient",33618855
"afdb","AfDB","TN","Tunisia",2006,"education","oof-grant","public-sector-unknown",3774251
"afdb","AfDB","TN","Tunisia",2006,"environment","oof-grant","public-sector-unknown",4542684
"afdb","AfDB","TN","Tunisia",2006,"agriculture-and-food-security","oof-grant","public-sector-unknown",15788979
"afdb","AfDB","TN","Tunisia",2006,"infrastructure","oof-grant","public-sector-unknown",44121992
"afdb","AfDB","TN","Tunisia",2006,"other","oof-grant","public-sector-unknown",82002587
"EU","European Union","TN","Tunisia",2006,"other","oof-grant","unspecified",260196818
"FR","France","TN","Tunisia",2006,"banking-and-business","oof-grant","unspecified",4884330
"ibrd","IBRD","TN","Tunisia",2006,"infrastructure","oof-grant","unspecified",12595404
"ibrd","IBRD","TN","Tunisia",2006,"governance-and-security","oof-grant","unspecified",6575382
"ibrd","IBRD","TN","Tunisia",2006,"water-and-sanitation","oof-grant","unspecified",16672523
"ibrd","IBRD","TN","Tunisia",2006,"industry-and-trade","oof-grant","unspecified",8662608
"ibrd","IBRD","TN","Tunisia",2006,"agriculture-and-food-security","oof-grant","unspecified",30028785
"ibrd","IBRD","TN","Tunisia",2006,"education","oof-grant","unspecified",50880250
"ibrd","IBRD","TN","Tunisia",2006,"other-social-services","oof-grant","unspecified",3606290
"afdb","AfDB","TN","Tunisia",2007,"other","oof-grant","public-sector-unknown",199673545
"afdb","AfDB","TN","Tunisia",2007,"environment","oof-grant","public-sector-unknown",30585697
"afdb","AfDB","TN","Tunisia",2007,"agriculture-and-food-security","oof-grant","public-sector-unknown",8005621
"afdb","AfDB","TN","Tunisia",2007,"education","oof-grant","public-sector-unknown",17698125
"afdb","AfDB","TN","Tunisia",2007,"infrastructure","oof-grant","public-sector-unknown",84983711
"EU","European Union","TN","Tunisia",2007,"industry-and-trade","oof-grant","unspecified",252826563
"EU","European Union","TN","Tunisia",2007,"other","oof-grant","unspecified",234428772
"FR","France","TN","Tunisia",2007,"banking-and-business","oof-grant","unspecified",3428862
"ibrd","IBRD","TN","Tunisia",2007,"education","oof-grant","unspecified",34448198
"ibrd","IBRD","TN","Tunisia",2007,"governance-and-security","oof-grant","unspecified",4820014
"ibrd","IBRD","TN","Tunisia",2007,"other-social-services","oof-grant","unspecified",24526649
"ibrd","IBRD","TN","Tunisia",2007,"infrastructure","oof-grant","unspecified",10235791
"ibrd","IBRD","TN","Tunisia",2007,"banking-and-business","oof-grant","unspecified",36189026
"ibrd","IBRD","TN","Tunisia",2007,"water-and-sanitation","oof-grant","unspecified",12756203
"ibrd","IBRD","TN","Tunisia",2007,"agriculture-and-food-security","oof-grant","unspecified",18815019
"ibrd","IBRD","TN","Tunisia",2007,"industry-and-trade","oof-grant","unspecified",30826881
"afdb","AfDB","TN","Tunisia",2008,"other","oof-grant","unspecified",74300973
"afdb","AfDB","TN","Tunisia",2008,"infrastructure","oof-grant","unspecified",35885058
"afdb","AfDB","TN","Tunisia",2008,"environment","oof-grant","unspecified",2316074
"afdb","AfDB","TN","Tunisia",2008,"education","oof-grant","unspecified",13080883
"afdb","AfDB","TN","Tunisia",2008,"agriculture-and-food-security","oof-grant","unspecified",13728236
"EU","European Union","TN","Tunisia",2008,"other","oof-grant","unspecified",214425947
